image,number_responses,avg_words_per_response,percent_unique_words,simpson_diversity,modal_agreement,modal_names,modal_response_agreement,modal_response
VCS_10.png,36,2.0277777777777777,0.5342465753424658,0.04071537290715373,0.25,星,0.16666666666666666,飞镖
VCS_100.png,33,1.4545454545454546,0.8333333333333334,0.008865248226950355,0.09090909090909091,"裙子,兔头",0.09090909090909091,裙子
VCS_110.png,33,1.5757575757575757,0.6923076923076923,0.03092006033182504,0.21212121212121213,兔头,0.15151515151515152,兔头
VCS_120.png,24,2.0416666666666665,0.8571428571428571,0.007653061224489796,0.125,"兔子,背心",0.125,"兔子,背心"
VCS_130.png,34,1.6176470588235294,0.8909090909090909,0.0047138047138047135,0.08823529411764706,身材,0.058823529411764705,"围裙,身材,肚兜"
VCS_140.png,35,1.457142857142857,0.7647058823529411,0.021176470588235293,0.2,花瓶,0.11428571428571428,花瓶
VCS_150.png,22,1.7727272727272727,0.7948717948717948,0.014844804318488529,0.18181818181818182,花瓶,0.09090909090909091,"胖.花瓶,罐子"
VCS_160.png,36,1.5555555555555556,0.875,0.007142857142857143,0.1111111111111111,花瓶,0.1111111111111111,花瓶
VCS_170.png,36,1.4166666666666667,0.7450980392156863,0.01411764705882353,0.1111111111111111,花瓶,0.1111111111111111,花瓶
VCS_180.png,20,1.8,0.9444444444444444,0.0031746031746031746,0.1,"的,花瓶",0.1,花瓶
VCS_190.png,37,1.864864864864865,0.782608695652174,0.00937766410912191,0.10810810810810811,不,0.05405405405405406,"罐子,徽章,盾牌"
VCS_20.png,35,1.7714285714285714,0.5483870967741935,0.04336329984135378,0.2,"四,星,飞镖",0.14285714285714285,飞镖
VCS_200.png,36,1.6944444444444444,0.7868852459016393,0.010382513661202186,0.1111111111111111,不,0.05555555555555555,"椰子,盾牌"
VCS_210.png,24,2.5,0.7333333333333333,0.014689265536723164,0.20833333333333334,五,0.125,五边形
VCS_220.png,37,1.8108108108108107,0.6119402985074627,0.06648575305291723,0.4594594594594595,五边形,0.35135135135135137,五边形
VCS_230.png,34,2.2058823529411766,0.5866666666666667,0.03135135135135135,0.2647058823529412,五,0.14705882352941177,五边形
VCS_240.png,23,2.608695652173913,0.6166666666666667,0.03672316384180791,0.30434782608695654,角,0.08695652173913043,"五.角.星,星星"
VCS_250.png,34,2.3529411764705883,0.625,0.028481012658227847,0.2647058823529412,星,0.058823529411764705,平底.五.角.星
VCS_260.png,32,2.15625,0.6086956521739131,0.028985507246376812,0.21875,"五,角",0.09375,皇冠
VCS_270.png,23,1.9565217391304348,0.8222222222222222,0.010101010101010102,0.13043478260869565,"角,星",0.08695652173913043,"皇冠,星星"
VCS_280.png,35,2.4285714285714284,0.6588235294117647,0.01764705882352941,0.2,星,0.08571428571428572,平底.五.角.星
VCS_290.png,33,2.1515151515151514,0.704225352112676,0.015694164989939637,0.15151515151515152,"五,角",0.06060606060606061,雨衣
VCS_30.png,24,2.0833333333333335,0.7,0.022040816326530613,0.20833333333333334,四,0.08333333333333333,飞镖
VCS_300.png,22,2.909090909090909,0.671875,0.024305555555555556,0.3181818181818182,角,0.09090909090909091,缺.角.星
VCS_310.png,37,2.4054054054054053,0.6966292134831461,0.016598569969356484,0.21621621621621623,星,0.08108108108108109,星星
VCS_320.png,34,2.0294117647058822,0.5942028985507246,0.04475703324808184,0.2647058823529412,"角,星",0.11764705882352941,四.角.星
VCS_330.png,21,2.5714285714285716,0.7407407407407407,0.01607267645003494,0.23809523809523808,星,0.047619047619047616,"武器,回形.镖,有.一.个.幼儿园.剪纸.作品,飞翔,三角.菱形.角,一.个.角像.匕首.的.四.角.星,多角形,类.十字.星,十边形,飞翔.小鸟.俯瞰.线条.画,钝底.十字.星,锐利.的.飞镖,飞镖,非典型.四.角.星,陀螺,铁蒺藜,五.角.星,超级.赛亚人,变形.四角形,无形.鬼,盾牌"
VCS_340.png,35,2.085714285714286,0.5342465753424658,0.03767123287671233,0.22857142857142856,星,0.11428571428571428,飞镖
VCS_350.png,32,1.9375,0.3387096774193548,0.11581173982020095,0.40625,星,0.34375,四.角.星
VCS_360.png,23,1.391304347826087,0.65625,0.04838709677419355,0.2608695652173913,海星,0.2608695652173913,海星
VCS_40.png,36,1.8333333333333333,0.696969696969697,0.01724941724941725,0.1388888888888889,"四,角",0.05555555555555555,"飞机,回旋.镖"
VCS_50.png,34,1.7058823529411764,0.6551724137931034,0.022988505747126436,0.14705882352941177,"圆角,十字",0.058823529411764705,"圆角.十字,粘液,小.饼干,十字.路口"
VCS_60.png,24,1.9583333333333333,0.8723404255319149,0.009250693802035153,0.16666666666666666,四,0.041666666666666664,"水渍,融化.雪糕,污垢,线圈,园.角.x,四边.凹陷.的.方形,十字.飞镖,柔美,背心,不.规则.四.角.飞盘,vi,跪.坐.举手.的.无头人,创可贴,护腰.坐垫,曲线.四.角.星,骨头,泡泡糖,病毒,四.叶草,史莱姆,四.圆.钝角形,档案袋,X.胶,泥巴"
VCS_70.png,33,1.9393939393939394,0.890625,0.003968253968253968,0.09090909090909091,角,0.030303030303030304,"风车,肚兜,浆糊,暖水袋,背带,融化.斜.十字形,水形,四.角.拼图.块,骨头,游走.的.细胞,泡泡,十字,海绵,小.饼干,史莱姆,海星,橡皮泥,圆滑.四.角.星.，.下面.两.个.角.之间.近似.直线,胶泥,粘液,饼干,尿布,坐垫,脊骨,围兜兜,短.耳.撇嘴.兔,耷拉.下来.的.飞镖,小.蛮.腰,梦幻,？,另.一.个.四角形,裙子,婴肥兔头.形"
VCS_80.png,35,1.542857142857143,0.8148148148148148,0.010482180293501049,0.11428571428571428,兔子,0.08571428571428572,兔.耳朵
VCS_90.png,24,1.5,0.8888888888888888,0.006349206349206349,0.08333333333333333,"围嘴,背心,连衣裙,形",0.08333333333333333,围嘴
dog.png,96,1.6979166666666667,0.4049079754601227,0.11088389002499432,0.5416666666666666,狗,0.3854166666666667,狗
