subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
QTbE7,请为此图片命名,84.452,61816,星矩形,8698,94.164,2,这个名字有多适合这个图片？,1,VCS_270.png,3,trial_lists/trial_list_3
QTbE7,请为此图片命名,103.905,9702,等腰三角形,2216,107.13,4,这个名字有多适合这个图片？,2,triangle.png,3,trial_lists/trial_list_3
QTbE7,请为此图片命名,254.478,147318,缺角四角星,2832,258.32,2,这个名字有多适合这个图片？,3,VCS_300.png,3,trial_lists/trial_list_3
QTbE7,请为此图片命名,392.034,133683,内凹五边形,5845,398.889,1,这个名字有多适合这个图片？,4,VCS_240.png,3,trial_lists/trial_list_3
QTbE7,请为此图片命名,487.136,88212,曲线类五边形,1368,489.512,1,这个名字有多适合这个图片？,5,VCS_180.png,3,trial_lists/trial_list_3
QTbE7,请为此图片命名,523.174,33625,曲线五边形,1497,525.68,1,这个名字有多适合这个图片？,6,VCS_210.png,3,trial_lists/trial_list_3
QTbE7,请为此图片命名,640.293,114580,非典型四角星,2714,644.016,1,这个名字有多适合这个图片？,7,VCS_330.png,3,trial_lists/trial_list_3
QTbE7,请为此图片命名,718.997,74949,电吉他面板形,3681,723.687,2,这个名字有多适合这个图片？,8,VCS_90.png,3,trial_lists/trial_list_3
QTbE7,请为此图片命名,834.312,110591,半内凹六边形,1745,837.066,2,这个名字有多适合这个图片？,9,VCS_150.png,3,trial_lists/trial_list_3
QTbE7,请为此图片命名,875.747,38648,四角星形,4645,881.401,3,这个名字有多适合这个图片？,10,VCS_360.png,3,trial_lists/trial_list_3
QTbE7,请为此图片命名,937.064,55632,半完成的狗,7930,946.002,2,这个名字有多适合这个图片？,11,dog.png,3,trial_lists/trial_list_3
QTbE7,请为此图片命名,967.518,21484,矩形,4144,972.672,3,这个名字有多适合这个图片？,12,square.png,3,trial_lists/trial_list_3
QTbE7,请为此图片命名,1024.352,51648,曲线四角星,3864,1029.224,3,这个名字有多适合这个图片？,13,VCS_60.png,3,trial_lists/trial_list_3
QTbE7,请为此图片命名,1060.189,30933,曲线四角星,2498,1063.695,3,这个名字有多适合这个图片？,14,VCS_30.png,3,trial_lists/trial_list_3
QTbE7,请为此图片命名,1177.478,113747,半内凹十一边形,2651,1181.137,1,这个名字有多适合这个图片？,15,VCS_120.png,3,trial_lists/trial_list_3
