subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
qnAeu,.الرجاء تسمية هذه الصورة,106.538,12541,شكل غير منتظم,38039,145.587,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,VCS_180.png,3,trial_lists/trial_list_3
qnAeu,.الرجاء تسمية هذه الصورة,172.682,27069,مثلث متساوي الساقين,4883,178.57,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,triangle.png,3,trial_lists/trial_list_3
qnAeu,.الرجاء تسمية هذه الصورة,251.836,73243,نجم,6848,259.689,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,VCS_360.png,3,trial_lists/trial_list_3
qnAeu,.الرجاء تسمية هذه الصورة,616.986,357274,شكل غير منتظم,7547,625.545,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,4,VCS_240.png,3,trial_lists/trial_list_3
qnAeu,.الرجاء تسمية هذه الصورة,648.638,23059,شكل ذو منحنيات,5833,655.476,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,5,VCS_30.png,3,trial_lists/trial_list_3
qnAeu,.الرجاء تسمية هذه الصورة,967.48,311980,شكل ذو منحنيات,3079,971.569,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,6,VCS_120.png,3,trial_lists/trial_list_3
qnAeu,.الرجاء تسمية هذه الصورة,1105.566,133962,شكل غير منتظم,9779,1116.355,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,7,VCS_300.png,3,trial_lists/trial_list_3
qnAeu,.الرجاء تسمية هذه الصورة,1273.067,156678,شكل غير منتظم,2932,1277.009,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,8,VCS_330.png,3,trial_lists/trial_list_3
qnAeu,.الرجاء تسمية هذه الصورة,1282.403,5360,مربع,1801,1285.208,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,9,square.png,3,trial_lists/trial_list_3
qnAeu,.الرجاء تسمية هذه الصورة,1294.635,9404,شكل ذو منحنيات,14931,1310.572,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,10,VCS_60.png,3,trial_lists/trial_list_3
qnAeu,.الرجاء تسمية هذه الصورة,1326.04,15444,شكل ذو منحنيات,2702,1329.747,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,11,VCS_150.png,3,trial_lists/trial_list_3
qnAeu,.الرجاء تسمية هذه الصورة,1345.247,15477,كلب,2451,1348.703,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,12,dog.png,3,trial_lists/trial_list_3
qnAeu,.الرجاء تسمية هذه الصورة,1375.446,26719,شكل غير منتظم,1449,1377.899,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,13,VCS_210.png,3,trial_lists/trial_list_3
qnAeu,.الرجاء تسمية هذه الصورة,1387.544,9622,شكل غير منتظم,3186,1391.735,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,14,VCS_270.png,3,trial_lists/trial_list_3
qnAeu,.الرجاء تسمية هذه الصورة,1400.697,8940,شكل ذو منحنيات,5803,1407.506,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,15,VCS_90.png,3,trial_lists/trial_list_3
