subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
7EKIk,.الرجاء تسمية هذه الصورة,66.466,25214,نجمة,7702,75.189,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,VCS_340.png,1,trial_lists/trial_list_1
7EKIk,.الرجاء تسمية هذه الصورة,83.205,7981,كلب,1833,86.049,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,dog.png,1,trial_lists/trial_list_1
7EKIk,.الرجاء تسمية هذه الصورة,90.547,4469,مثلث,2209,93.765,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,triangle.png,1,trial_lists/trial_list_1
7EKIk,.الرجاء تسمية هذه الصورة,160.044,66259,شكل هندسي,5586,166.644,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,4,VCS_280.png,1,trial_lists/trial_list_1
7EKIk,.الرجاء تسمية هذه الصورة,196.584,29899,شكل هندسي,3348,200.949,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,5,VCS_310.png,1,trial_lists/trial_list_1
7EKIk,.الرجاء تسمية هذه الصورة,230.537,29547,شكل متعرج الجانبين,1321,232.867,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,6,VCS_160.png,1,trial_lists/trial_list_1
7EKIk,.الرجاء تسمية هذه الصورة,239.1,6203,شكل هندسي,1645,241.754,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,7,VCS_250.png,1,trial_lists/trial_list_1
7EKIk,.الرجاء تسمية هذه الصورة,259.39,17608,شكل درع,2039,262.439,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,8,VCS_190.png,1,trial_lists/trial_list_1
7EKIk,.الرجاء تسمية هذه الصورة,278.276,15807,شكل زائد مائل,2925,282.21,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,9,VCS_40.png,1,trial_lists/trial_list_1
7EKIk,.الرجاء تسمية هذه الصورة,288.194,5956,شكل,2088,291.295,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,10,VCS_130.png,1,trial_lists/trial_list_1
7EKIk,.الرجاء تسمية هذه الصورة,295.276,3951,مربع,1577,297.862,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,11,square.png,1,trial_lists/trial_list_1
7EKIk,.الرجاء تسمية هذه الصورة,304.745,6853,شكل حر,1725,307.479,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,12,VCS_70.png,1,trial_lists/trial_list_1
7EKIk,.الرجاء تسمية هذه الصورة,315.297,7793,شكل نجمة البحر,2141,318.447,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,13,VCS_10.png,1,trial_lists/trial_list_1
7EKIk,.الرجاء تسمية هذه الصورة,324.946,6469,شكل حر,3146,329.099,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,14,VCS_100.png,1,trial_lists/trial_list_1
7EKIk,.الرجاء تسمية هذه الصورة,345.85,16725,شكل خماسي,1358,348.219,2,ما مدى تطابق هذا الاسم مع هذه الصورة؟,15,VCS_220.png,1,trial_lists/trial_list_1
