subjCode,naming_question,naming_expTimer,naming_rt,nameing_response,goodness_of_fit_rt,goodness_of_fit_expTimer,goodness_of_fit,confidence_question,trial_number,image,trial_list_num,batchFile
38HPn,.الرجاء تسمية هذه الصورة,32.474,13352,نجمه,27494,60.998,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,1,VCS_310.png,1,trial_lists/trial_list_1
38HPn,.الرجاء تسمية هذه الصورة,79.227,18198,فازة,16265,96.514,3,ما مدى تطابق هذا الاسم مع هذه الصورة؟,2,VCS_160.png,1,trial_lists/trial_list_1
38HPn,.الرجاء تسمية هذه الصورة,119.752,23206,سمكة,5500,126.276,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,3,VCS_340.png,1,trial_lists/trial_list_1
38HPn,.الرجاء تسمية هذه الصورة,133.224,6910,معرفش,1978,136.224,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,4,VCS_40.png,1,trial_lists/trial_list_1
38HPn,.الرجاء تسمية هذه الصورة,146.746,10488,الله م خلاص,3998,151.767,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,5,VCS_250.png,1,trial_lists/trial_list_1
38HPn,.الرجاء تسمية هذه الصورة,163.102,11295,والله م انا مكمله,2066,166.19,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,6,VCS_130.png,1,trial_lists/trial_list_1
38HPn,.الرجاء تسمية هذه الصورة,196.533,30304,مربع,2373,199.926,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,7,square.png,1,trial_lists/trial_list_1
38HPn,.الرجاء تسمية هذه الصورة,219.062,19103,ذئب,2381,222.466,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,8,dog.png,1,trial_lists/trial_list_1
38HPn,.الرجاء تسمية هذه الصورة,227.102,4611,معرفش,2198,230.322,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,9,VCS_100.png,1,trial_lists/trial_list_1
38HPn,.الرجاء تسمية هذه الصورة,240.314,9949,استغفر الله معرفش,1973,243.313,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,10,VCS_280.png,1,trial_lists/trial_list_1
38HPn,.الرجاء تسمية هذه الصورة,247.607,4269,معرفش,1638,250.265,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,11,VCS_70.png,1,trial_lists/trial_list_1
38HPn,.الرجاء تسمية هذه الصورة,261.866,11569,هوا مفيش غير نجوم,2996,265.881,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,12,VCS_10.png,1,trial_lists/trial_list_1
38HPn,.الرجاء تسمية هذه الصورة,273.207,7297,مثلث,3515,277.743,4,ما مدى تطابق هذا الاسم مع هذه الصورة؟,13,triangle.png,1,trial_lists/trial_list_1
38HPn,.الرجاء تسمية هذه الصورة,284.427,6655,معرفش بقا,1726,287.175,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,14,VCS_220.png,1,trial_lists/trial_list_1
38HPn,.الرجاء تسمية هذه الصورة,301.665,14453,هيا فازة بردو,1755,304.44,1,ما مدى تطابق هذا الاسم مع هذه الصورة؟,15,VCS_190.png,1,trial_lists/trial_list_1
